Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,PercPoverty,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Conflicts_total,Conflicts_totalDeaths,Conflicts_totalDeathsCivilians
Trinidad and Tobago,Tobago,11.2336911,-60.6988909,TTO,Latin America and Caribbean,0.02,0.019,5.4,34.3,APPROXIMATE,0,1,178.16667175293,1421.5,235,8,40,253,24,16077,45,5297,,,,,,0,0,0
Uganda,Central 1,0.3729261,32.6357573,UGA,Sub-Saharan Africa,0.367,0.3,59.5,50.4,RANGE_INTERPOLATED,0,1,3050.20825195313,1313.5,10,29,30,1186,32,,,3169,,,,,,0,0,0
Uganda,Central 2,0.3729261,32.6357573,UGA,Sub-Saharan Africa,0.367,0.294,61,48.3,RANGE_INTERPOLATED,0,1,3050.20825195313,1313.5,10,29,30,1186,32,,,3169,,,,,,0,0,0
Uganda,East Central,0.2540775,31.9928078,UGA,Sub-Saharan Africa,0.367,0.371,74.7,49.7,APPROXIMATE,0,1,155.946670532227,1102.5,194,0,40,1268,27,13362,46,5030,,,,,,0,0,0
Uganda,Eastern,1.2692186,33.438353,UGA,Sub-Saharan Africa,0.367,0.417,81.7,51.1,APPROXIMATE,0,1,78.4633331298828,1194,145,0,210,1035,25,,,1512,,,,,,0,0,0
Uganda,Kampala,0.3475964,32.5825197,UGA,Sub-Saharan Africa,0.367,0.076,17.3,43.9,APPROXIMATE,0,1,13434.408203125,1284,4,61,190,1204,33,,,2355,,,,,,3,95,95
Uganda,Karamoja,2.8308738,34.1531947,UGA,Sub-Saharan Africa,0.367,0.634,96.5,65.7,APPROXIMATE,0,1,22.9200000762939,601,459,0,130,1242,32,5348,12,2692,,,,,,1,13,0
Uganda,North,2.8780034,32.7181375,UGA,Sub-Saharan Africa,0.367,0.431,78,55.2,APPROXIMATE,0,1,29.5499992370605,1301,405,0,60,1044,29,8893,21,4034,,,,,,0,0,0
Uganda,Southwest,0.2580521,30.5279096,UGA,Sub-Saharan Africa,0.367,0.4,74.6,53.6,APPROXIMATE,0,1,198.533340454102,996.5,237,0,30,1235,27,13071,48,4567,,,,,,0,0,0
Uganda,West Nile,0.3157239,32.575568,UGA,Sub-Saharan Africa,0.367,0.484,84.9,57,ROOFTOP,0,1,13434.408203125,1284,1,61,190,1177,34,,,1440,,,,,,3,95,95
Uganda,Western,0.2580521,30.5279096,UGA,Sub-Saharan Africa,0.367,0.346,67.9,50.9,APPROXIMATE,0,1,198.533340454102,996.5,237,0,30,1235,27,13071,48,4567,,,,,,0,0,0
Uzbekistan,Central,41.377491,64.585262,UZB,Europe and Central Asia,0.008,0.011,3.2,36,APPROXIMATE,0,1,0,178.5,179,0,200,368,29,,,672,,,,,,0,0,0
Uzbekistan,Central-Eastern,,,UZB,Europe and Central Asia,0.008,0.004,1.1,34.7,,0,0,,,,,,,,,,,,,,,,,,
Uzbekistan,Eastern,43.1298023,131.9432471,UZB,Europe and Central Asia,0.008,0.006,1.7,34.4,ROOFTOP,0,1,1029.33337402344,501.5,8,60,190,128,13,,,1486,,,,,,0,0,0
Uzbekistan,Southern,38.9083604,-77.0405101,UZB,Europe and Central Asia,0.008,0.016,4.1,38.6,ROOFTOP,0,1,5670.2880859375,920,3,63,190,32,22,,,1350,4.55416666666667,4.68333333333333,16.2208333333333,28.6041666666667,55.175,0,0,0
Uzbekistan,Tashkent,41.2994958,69.2400734,UZB,Europe and Central Asia,0.008,0.001,0.4,33.3,APPROXIMATE,0,1,9678.9921875,412,4,63,11,441,26,,,1859,2.01666666666667,7.2,25.5,52.1666666666667,22.3333333333333,0,0,0
Uzbekistan,Western,41.3069797,69.2833793,UZB,Europe and Central Asia,0.008,0.007,2,34.3,ROOFTOP,0,1,9506.537109375,418.5,7,63,11,449,24,,,1746,2.01666666666667,7.2,25.5,52.1666666666667,22.3333333333333,0,0,0
Viet Nam,Central Highlands,13.0635025,108.2377519,VNM,East Asia and the Pacific,0.029,0.057,12.8,44.3,APPROXIMATE,0,1,80.2050018310547,1403,120,0,14,727,28,10885,12,3828,,,,,,0,0,0
Viet Nam,Mekong River Delta,10.063363,105.5943388,VNM,East Asia and the Pacific,0.029,0.03,7.5,39.7,APPROXIMATE,0,1,530.896667480469,1431,83,2,11,1,27,11316,9,4151,,,,,,0,0,0
Viet Nam,North Central and Central Coastal area,17.9459438,105.9699878,VNM,East Asia and the Pacific,0.029,0.024,6.3,38.8,APPROXIMATE,0,1,49.7466659545898,1835.5,117,0,20,85,27,12994,12,4328,,,,,,0,0,0
Viet Nam,Northern Midlands and Mountain area,,,VNM,East Asia and the Pacific,0.029,0.064,14.4,44.7,,0,0,,,,,,,,,,,,,,,,,,
Viet Nam,Red River Delta,20.9033868,105.9699878,VNM,East Asia and the Pacific,0.029,0.013,3.8,34.8,APPROXIMATE,0,1,1304.87158203125,1471.5,30,7,30,5,27,9747,9,3446,,,,,,0,0,0
Viet Nam,South East,14.058324,108.277199,VNM,East Asia and the Pacific,0.029,0.017,4.4,39.1,APPROXIMATE,0,1,76.0083312988281,1482,39,2,14,738,27,9389,8,3996,,,,,,0,0,0
Yemen,Abyan,13.6343413,46.0563212,YEM,Arab States,0.236,0.136,29.8,45.7,APPROXIMATE,0,1,45.5166664123535,81.5,774,0,200,1042,39,,,560,,,,,,23,137,1
Yemen,Aden,12.7854969,45.0186548,YEM,Arab States,0.236,0.062,15,41.1,APPROXIMATE,0,1,3538.42163085938,33.5,2,59,200,83,34,,,508,,,,,,141,1768,247
Yemen,Al-Baidha,13.9889146,45.5771002,YEM,Arab States,0.236,0.191,38,50.3,APPROXIMATE,0,1,147.816665649414,232.5,141,21,200,2019,34,1699,2,820,,,,,,12,92,0
Yemen,Al-Hodiedah,14.7909118,42.9708838,YEM,Arab States,0.236,0.343,62.2,55.1,APPROXIMATE,0,1,1891.83337402344,194.5,41,51,200,16,36,,,849,,,,,,8,129,91
Yemen,Al-Jawf,16.7901819,45.2993862,YEM,Arab States,0.236,0.214,46.4,46.1,APPROXIMATE,0,1,9.33333301544189,72,1959,0,200,1143,41,,,747,,,,,,0,0,0
Yemen,Al-Mhrah,16.5238423,51.6834275,YEM,Arab States,0.236,0.105,21.6,48.8,APPROXIMATE,0,1,0.16666667163372,45.5,698,0,200,533,37,1004,2,1087,,,,,,0,0,0
Yemen,Al-Mhweit,15.4687838,43.5462744,YEM,Arab States,0.236,0.349,64.6,54,APPROXIMATE,0,1,245.824996948242,324.5,866,16,130,2155,28,,,1987,,,,,,0,0,0
Yemen,Aldhalae,13.7032564,44.7334536,YEM,Arab States,0.236,0.2,42.4,47.1,APPROXIMATE,0,1,115.833335876465,354.5,157,13,150,1495,36,,,1043,,,,,,9,201,8
Yemen,Amran,16.2569214,43.9436788,YEM,Arab States,0.236,0.322,60.2,53.6,APPROXIMATE,0,1,103.461669921875,207,205,4,200,1917,32,1506,2,860,,,,,,20,477,55
Yemen,Dhamar,14.5455447,44.4087348,YEM,Arab States,0.236,0.325,60.9,53.4,APPROXIMATE,0,1,202.084991455078,335.5,2,37,200,2416,34,,,1032,2.4,8.53333333333333,55.3333333333333,37.6666666666667,7,3,6,1
Yemen,Hadramout,16.9304135,49.3653149,YEM,Arab States,0.236,0.12,26.5,45.1,APPROXIMATE,0,1,0,67.5,1269,0,200,888,38,310,2,1248,,,,,,0,0,0
Yemen,Hajjah,15.7030403,43.6039301,YEM,Arab States,0.236,0.447,76,58.8,APPROXIMATE,0,1,349.991668701172,261.5,115,21,200,1568,31,,,1720,,,,,,0,0,0
Yemen,Ibb,13.9720929,44.1625338,YEM,Arab States,0.236,0.2,41.9,47.7,APPROXIMATE,0,1,1023.88165283203,564.5,4,44,200,1947,31,2915,6,1583,10.9825,7.7225,27.15,51.525,21.325,12,129,28
Yemen,Lahj,13.1489588,44.8505495,YEM,Arab States,0.236,0.176,36.3,48.4,APPROXIMATE,0,1,36.3333320617676,69.5,148,6,200,225,44,,,392,,,,,,26,217,2
Yemen,Mareb,15.4700312,45.3228575,YEM,Arab States,0.236,0.214,45.9,46.7,APPROXIMATE,0,1,8.50833320617676,101.5,206,34,200,1106,44,,,645,2.66722222222222,8.22927083333333,5.99270833333333,20.4729166666667,73.534375,64,558,32
Yemen,Reimah,14.883333,43.55,YEM,Arab States,0.236,0.381,72.4,52.6,APPROXIMATE,0,1,109.29167175293,304.5,844,0,20,685,37,1663,3,1221,,,,,,0,0,0
Yemen,Sadah,16.9509413,43.7477743,YEM,Arab States,0.236,0.278,56.1,49.5,APPROXIMATE,0,1,203.603332519531,171.5,288,30,150,1875,36,1319,2,1519,4.93257575757576,8.60833333333333,23.9913043478261,31.0065217391304,45.0021739130435,12,178,107
Yemen,Sanaa,15.3694451,44.1910066,YEM,Arab States,0.236,0.255,51.5,49.6,APPROXIMATE,0,1,159.125,220.5,4,63,200,2269,36,,,843,10.02,7.81,12.2,29.2,58.6,0,0,0
Yemen,Sanaa City,15.3694451,44.1910066,YEM,Arab States,0.236,0.057,14.3,39.6,APPROXIMATE,0,1,159.125,220.5,4,63,200,2269,36,,,843,10.02,7.81,12.2,29.2,58.6,0,0,0
Yemen,Shabwah,14.7546303,46.516262,YEM,Arab States,0.236,0.163,36.6,44.4,APPROXIMATE,0,1,20.5,79.5,1035,0,200,988,44,,,543,,,,,,0,0,0
Yemen,Taiz,13.5775886,44.0177989,YEM,Arab States,0.236,0.207,41.4,50.1,APPROXIMATE,0,1,808.526672363281,601,7,58,200,1322,34,,,873,20.8244444444444,7.54444444444444,29.9622222222222,43.7955555555556,26.2422222222222,120,1721,501
Zambia,Central,-14.3112263,28.299435,ZMB,Sub-Saharan Africa,0.281,0.292,59.9,48.8,APPROXIMATE,0,1,117.166664123535,888,23,0,130,1162,28,6015,10,2997,,,,,,0,0,0
Zambia,Copperbelt,-13.0570073,27.5495846,ZMB,Sub-Saharan Africa,0.281,0.158,34.1,46.3,APPROXIMATE,0,1,9.83333301544189,1158,822,0,50,1261,25,8628,15,3675,,,,,,0,0,0
Zambia,Eastern,-13.8056187,31.9928078,ZMB,Sub-Saharan Africa,0.281,0.369,71.4,51.7,APPROXIMATE,0,1,47.2583312988281,934.5,114,0,130,862,32,7039,12,3111,,,,,,0,0,0
Zambia,Luapula,-11.564831,29.0459927,ZMB,Sub-Saharan Africa,0.281,0.392,75.9,51.6,APPROXIMATE,0,1,14.1666669845581,1161.5,556,0,60,1248,26,7768,14,3688,,,,,,0,0,0
Zambia,Lusaka,-15.3875259,28.3228165,ZMB,Sub-Saharan Africa,0.281,0.112,26,42.9,APPROXIMATE,0,1,2076.50830078125,755,7,63,190,1256,30,,,2824,,,,,,0,0,0
Zambia,Muchinga,-15.3780734,28.2579161,ZMB,Sub-Saharan Africa,0.281,0.368,72,51.2,GEOMETRIC_CENTER,0,1,946.808288574219,755.5,13,62,190,1250,31,,,2325,,,,,,0,0,0
Zambia,North Western,-13.0050258,24.9042208,ZMB,Sub-Saharan Africa,0.281,0.334,67.3,49.7,APPROXIMATE,0,1,5.56500005722046,1152,729,0,50,1145,25,10933,39,4044,,,,,,0,0,0
Zambia,Northern,-9.7670177,30.8958242,ZMB,Sub-Saharan Africa,0.281,0.397,75.6,52.6,APPROXIMATE,0,1,6.5,1234,622,0,60,1402,25,7658,13,3189,,,,,,0,0,0
Zambia,Southern,-16.9620634,26.419389,ZMB,Sub-Saharan Africa,0.281,0.301,62.1,48.5,APPROXIMATE,0,1,7.83333349227905,728,125,0,30,1276,31,5023,9,2814,,,,,,0,0,0
Zambia,Western,-15.9454906,23.3823545,ZMB,Sub-Saharan Africa,0.281,0.399,76.2,52.3,APPROXIMATE,0,1,6,904,607,0,130,1056,32,5342,13,3245,,,,,,0,0,0
Zimbabwe,Bulawayo,-20.1325066,28.626479,ZWE,Sub-Saharan Africa,0.152,0.014,3.8,36.8,APPROXIMATE,0,1,4923.58349609375,590,5,19,190,1318,34,,,2368,,,,,,0,0,0
Zimbabwe,Harare,-17.8251657,31.03351,ZWE,Sub-Saharan Africa,0.152,0.038,9.6,39.8,APPROXIMATE,0,1,822.333312988281,698,1,62,190,1484,31,,,2009,4.12857142857143,5.47142857142857,56.5642857142857,10.7071428571429,32.1642857142857,7,7,7
Zimbabwe,Manicaland,-18.9216386,32.174605,ZWE,Sub-Saharan Africa,0.152,0.168,39.1,42.9,APPROXIMATE,0,1,46.0950012207031,620.5,432,0,140,1028,31,4850,9,2608,,,,,,0,0,0
Zimbabwe,Mashonaland Central,-16.7644295,31.0793705,ZWE,Sub-Saharan Africa,0.152,0.21,48,43.8,APPROXIMATE,0,1,29.8883323669434,714,177,0,130,1266,29,6480,11,3034,,,,,,0,0,0
Zimbabwe,Mashonaland East,-18.5871642,31.2626366,ZWE,Sub-Saharan Africa,0.152,0.14,33.5,41.9,APPROXIMATE,0,1,28.4599990844727,665,136,0,30,1386,30,5469,10,2654,,,,,,0,0,0
Zimbabwe,Mashonaland West,-17.4851029,29.7889248,ZWE,Sub-Saharan Africa,0.152,0.192,43.7,44.1,APPROXIMATE,0,1,21.8333339691162,759,206,0,30,1037,32,5383,11,2769,,,,,,0,0,0
Zimbabwe,Masvingo,-20.0791909,30.8384093,ZWE,Sub-Saharan Africa,0.152,0.174,38.9,44.7,APPROXIMATE,0,1,41.5,605,1,17,190,1073,32,,,2542,,,,,,0,0,0
Zimbabwe,Matabeleland North,-18.5331566,27.5495846,ZWE,Sub-Saharan Africa,0.152,0.238,53.4,44.5,APPROXIMATE,0,1,8.18666648864746,643,362,0,130,1005,32,4209,10,2900,,,,,,0,0,0
Zimbabwe,Matabeleland South,-21.052337,29.0459927,ZWE,Sub-Saharan Africa,0.152,0.164,38.2,42.8,APPROXIMATE,0,1,13,481.5,325,0,130,954,30,3154,12,2753,,,,,,0,0,0
Zimbabwe,Midlands,-19.0552009,29.6035495,ZWE,Sub-Saharan Africa,0.152,0.176,40.5,43.5,APPROXIMATE,0,1,36.6666679382324,610.5,59,0,130,1300,29,5652,12,2826,,,,,,0,0,0
